species,name,class,current,RCP2.6,RCP2.6_CSH,Type_1,RCP4.5,RCP4.5_CSH,Type_2,RCP8.5,RCP8.5_CSH,Type_3
sp8411,Saprosma henryi,narrow-ranged,102,304,1.98 ,LC,311,2.05 ,LC,166,0.63 ,LC
sp8412,Saprosma merrillii,wide-ranged,41,44,0.07 ,LC,41,0.00 ,LC,43,0.05 ,LC
sp8413,Saprosma ternatum,wide-ranged,581,434,-0.25 ,NT,428,-0.26 ,NT,604,0.04 ,LC
sp8414,Saraca dives,wide-ranged,220,41,-0.81 ,CR,45,-0.80 ,EN,347,0.58 ,LC
sp8415,Saraca griffithiana,wide-ranged,41,16,-0.61 ,EN,13,-0.68 ,EN,20,-0.51 ,EN
sp8416,Sarcandra glabra,wide-ranged,4054,3793,-0.06 ,NT,3654,-0.10 ,NT,3643,-0.10 ,NT
sp8417,Sarcandra glabra ssp. brachystachys,wide-ranged,1451,1215,-0.16 ,NT,950,-0.35 ,VU,743,-0.49 ,VU
sp8418,Sarcococca hookeriana,wide-ranged,2950,2398,-0.19 ,NT,2120,-0.28 ,NT,1656,-0.44 ,VU
sp8419,Sarcococca longifolia,narrow-ranged,82,459,4.60 ,LC,457,4.57 ,LC,417,4.09 ,LC
sp8420,Sarcococca longipetiolata,wide-ranged,1624,1486,-0.08 ,NT,1259,-0.22 ,NT,889,-0.45 ,VU
sp8421,Sarcococca ruscifolia,wide-ranged,3418,2432,-0.29 ,NT,2243,-0.34 ,VU,1861,-0.46 ,VU
sp8422,Sarcococca wallichii,wide-ranged,359,107,-0.70 ,EN,101,-0.72 ,EN,94,-0.74 ,EN
sp8423,Sarcodum scandens,wide-ranged,83,104,0.25 ,LC,112,0.35 ,LC,119,0.43 ,LC
sp8424,Sarcosperma arboreum,wide-ranged,1563,1592,0.02 ,LC,1567,0.00 ,LC,1458,-0.07 ,NT
sp8425,Sarcosperma griffithii,narrow-ranged,133,404,2.04 ,LC,401,2.02 ,LC,202,0.52 ,LC
sp8426,Sarcosperma kachinense,wide-ranged,717,796,0.11 ,LC,797,0.11 ,LC,790,0.10 ,LC
sp8427,Sarcosperma kachinense var. simondii,wide-ranged,187,337,0.80 ,LC,287,0.53 ,LC,251,0.34 ,LC
sp8428,Sarcosperma laurinum,wide-ranged,949,503,-0.47 ,VU,414,-0.56 ,EN,612,-0.36 ,VU
sp8429,Sargentodoxa cuneata,wide-ranged,4093,3315,-0.19 ,NT,2837,-0.31 ,VU,2089,-0.49 ,VU
sp8430,Sasa guangxiensis,wide-ranged,160,1,-0.99 ,CR,3,-0.98 ,CR,29,-0.82 ,CR
sp8431,Sasa hubeiensis,narrow-ranged,254,671,1.64 ,LC,672,1.65 ,LC,518,1.04 ,LC
sp8432,Sasa longiligulata,wide-ranged,317,179,-0.44 ,VU,164,-0.48 ,VU,233,-0.26 ,NT
sp8433,Sasa oblongula,narrow-ranged,108,492,3.56 ,LC,548,4.07 ,LC,655,5.06 ,LC
sp8434,Sasa qingyuanensis,narrow-ranged,85,393,3.62 ,LC,370,3.35 ,LC,138,0.62 ,LC
sp8435,Sasa sinica,wide-ranged,461,448,-0.03 ,NT,420,-0.09 ,NT,420,-0.09 ,NT
sp8436,Sasa tomentosa,wide-ranged,31,5,-0.84 ,CR,9,-0.71 ,EN,12,-0.61 ,EN
sp8437,Sassafras randaiense,narrow-ranged,34,58,0.71 ,LC,58,0.71 ,LC,56,0.65 ,LC
sp8438,Sassafras tzumu,wide-ranged,2620,1282,-0.51 ,EN,832,-0.68 ,EN,561,-0.79 ,EN
sp8439,Saurauia cerea,wide-ranged,493,702,0.42 ,LC,680,0.38 ,LC,329,-0.33 ,VU
sp8440,Saurauia erythrocarpa,wide-ranged,62,11,-0.82 ,CR,10,-0.84 ,CR,28,-0.55 ,EN
sp8441,Saurauia erythrocarpa var. grosseserrata,narrow-ranged,94,304,2.23 ,LC,294,2.13 ,LC,278,1.96 ,LC
sp8442,Saurauia griffithii,wide-ranged,81,84,0.04 ,LC,84,0.04 ,LC,43,-0.47 ,VU
sp8443,Saurauia griffithii var. annamica,wide-ranged,80,60,-0.25 ,NT,56,-0.30 ,VU,22,-0.73 ,EN
sp8444,Saurauia macrotricha,wide-ranged,162,198,0.22 ,LC,186,0.15 ,LC,158,-0.02 ,NT
sp8445,Saurauia miniata,wide-ranged,242,64,-0.74 ,EN,56,-0.77 ,EN,335,0.38 ,LC
sp8446,Saurauia napaulensis,wide-ranged,1530,1559,0.02 ,LC,1496,-0.02 ,NT,1397,-0.09 ,NT
sp8447,Saurauia polyneura,wide-ranged,703,792,0.13 ,LC,710,0.01 ,LC,313,-0.55 ,EN
sp8448,Saurauia polyneura var. paucinervis,wide-ranged,65,0,-1.00 ,EX,0,-1.00 ,EX,0,-1.00 ,EX
sp8449,Saurauia punduana,wide-ranged,318,414,0.30 ,LC,411,0.29 ,LC,311,-0.02 ,NT
sp8450,Saurauia rubricalyx,wide-ranged,86,67,-0.22 ,NT,60,-0.30 ,VU,22,-0.74 ,EN
sp8451,Saurauia sinohirsuta,wide-ranged,86,89,0.03 ,LC,90,0.05 ,LC,40,-0.53 ,EN
sp8452,Saurauia thyrsiflora,wide-ranged,581,384,-0.34 ,VU,382,-0.34 ,VU,525,-0.10 ,NT
sp8453,Saurauia tristyla,wide-ranged,1960,1783,-0.09 ,NT,1506,-0.23 ,NT,1614,-0.18 ,NT
sp8454,Saurauia yunnanensis,wide-ranged,220,716,2.25 ,LC,692,2.15 ,LC,207,-0.06 ,NT
sp8455,Sauropus bonii,wide-ranged,65,143,1.20 ,LC,192,1.95 ,LC,325,4.00 ,LC
sp8456,Sauropus garrettii,wide-ranged,2288,2105,-0.08 ,NT,1791,-0.22 ,NT,1846,-0.19 ,NT
sp8457,Sauropus macranthus,wide-ranged,378,607,0.61 ,LC,624,0.65 ,LC,615,0.63 ,LC
sp8458,Sauropus quadrangularis,wide-ranged,638,142,-0.78 ,EN,132,-0.79 ,EN,648,0.02 ,LC
sp8459,Sauropus repandus,narrow-ranged,66,234,2.55 ,LC,243,2.68 ,LC,86,0.30 ,LC
sp8460,Sauropus reticulatus,narrow-ranged,721,1097,0.52 ,LC,1161,0.61 ,LC,1356,0.88 ,LC
sp8461,Sauvagesia rhodoleuca,wide-ranged,199,160,-0.20 ,NT,148,-0.26 ,NT,134,-0.33 ,VU
sp8462,Scaevola sericea,wide-ranged,544,816,0.50 ,LC,787,0.45 ,LC,822,0.51 ,LC
sp8463,Schefflera arboricola,wide-ranged,857,1063,0.24 ,LC,1087,0.27 ,LC,1064,0.24 ,LC
sp8464,Schefflera bodinieri,wide-ranged,2750,3046,0.11 ,LC,2690,-0.02 ,NT,2713,-0.01 ,NT
sp8465,Schefflera brevipedicellata,wide-ranged,30,27,-0.10 ,NT,15,-0.50 ,EN,51,0.70 ,LC
sp8466,Schefflera chapana,narrow-ranged,92,264,1.87 ,LC,273,1.97 ,LC,296,2.22 ,LC
sp8467,Schefflera chinensis,wide-ranged,258,282,0.09 ,LC,208,-0.19 ,NT,89,-0.66 ,EN
sp8468,Schefflera delavayi,wide-ranged,2737,2345,-0.14 ,NT,2041,-0.25 ,NT,1527,-0.44 ,VU
sp8469,Schefflera elata,narrow-ranged,295,1080,2.66 ,LC,1052,2.57 ,LC,484,0.64 ,LC
sp8470,Schefflera elliptica,wide-ranged,728,793,0.09 ,LC,722,-0.01 ,NT,500,-0.31 ,VU
sp8471,Schefflera fengii,wide-ranged,155,190,0.23 ,LC,174,0.12 ,LC,261,0.68 ,LC
sp8472,Schefflera hainanensis,narrow-ranged,114,423,2.71 ,LC,431,2.78 ,LC,415,2.64 ,LC
sp8473,Schefflera heptaphylla,narrow-ranged,52,77,0.48 ,LC,75,0.44 ,LC,132,1.54 ,LC
sp8474,Schefflera hoi,wide-ranged,1511,503,-0.67 ,EN,506,-0.67 ,EN,1221,-0.19 ,NT
sp8475,Schefflera hypoleuca,wide-ranged,564,150,-0.73 ,EN,112,-0.80 ,CR,178,-0.68 ,EN
sp8476,Schefflera hypoleucoides,wide-ranged,302,2,-0.99 ,CR,10,-0.97 ,CR,236,-0.22 ,NT
sp8477,Schefflera insignis,narrow-ranged,319,920,1.88 ,LC,925,1.90 ,LC,993,2.11 ,LC
sp8478,Schefflera khasiana,wide-ranged,190,238,0.25 ,LC,239,0.26 ,LC,195,0.03 ,LC
sp8479,Schefflera leucantha,wide-ranged,58,3,-0.95 ,CR,2,-0.97 ,CR,5,-0.91 ,CR
sp8480,Schefflera lociana,wide-ranged,43,102,1.37 ,LC,129,2.00 ,LC,203,3.72 ,LC
sp8481,Schefflera macrophylla,wide-ranged,234,226,-0.03 ,NT,197,-0.16 ,NT,171,-0.27 ,NT
sp8482,Schefflera metcalfiana,narrow-ranged,124,280,1.26 ,LC,271,1.19 ,LC,481,2.88 ,LC
sp8483,Schefflera minutistellata,wide-ranged,1672,1364,-0.18 ,NT,1065,-0.36 ,VU,744,-0.56 ,EN
sp8484,Schefflera multinervia,narrow-ranged,132,147,0.11 ,LC,146,0.11 ,LC,59,-0.55 ,EN
sp8485,Schefflera napuoensis,narrow-ranged,121,288,1.38 ,LC,295,1.44 ,LC,463,2.83 ,LC
sp8486,Schefflera parvifoliolata,narrow-ranged,120,406,2.38 ,LC,403,2.36 ,LC,460,2.83 ,LC
sp8487,Schefflera pauciflora,wide-ranged,371,397,0.07 ,LC,316,-0.15 ,NT,173,-0.53 ,EN
sp8488,Schefflera pes-avis,narrow-ranged,106,84,-0.21 ,NT,81,-0.24 ,NT,289,1.73 ,LC
sp8489,Schefflera petelotii,narrow-ranged,156,358,1.29 ,LC,351,1.25 ,LC,451,1.89 ,LC
sp8490,Schefflera rhododendrifolia,wide-ranged,403,550,0.36 ,LC,559,0.39 ,LC,345,-0.14 ,NT
sp8491,Schefflera shweliensis,wide-ranged,292,115,-0.61 ,EN,119,-0.59 ,EN,55,-0.81 ,CR
sp8492,Schefflera taiwaniana,narrow-ranged,46,51,0.11 ,LC,48,0.04 ,LC,37,-0.20 ,NT
sp8493,Schefflera wardii,wide-ranged,150,189,0.26 ,LC,182,0.21 ,LC,85,-0.43 ,VU
sp8494,Schima argentea,wide-ranged,1953,1338,-0.31 ,VU,1155,-0.41 ,VU,1014,-0.48 ,VU
sp8495,Schima brevipedicellata,wide-ranged,308,5,-0.98 ,CR,4,-0.99 ,CR,64,-0.79 ,EN
sp8496,Schima khasiana,wide-ranged,728,758,0.04 ,LC,683,-0.06 ,NT,488,-0.33 ,VU
sp8497,Schima multibracteata,narrow-ranged,127,781,5.15 ,LC,748,4.89 ,LC,357,1.81 ,LC
sp8498,Schima noronhae,wide-ranged,440,583,0.33 ,LC,549,0.25 ,LC,443,0.01 ,LC
sp8499,Schima parviflora,wide-ranged,1519,1341,-0.12 ,NT,1096,-0.28 ,NT,719,-0.53 ,EN
sp8500,Schima remotiserrata,wide-ranged,979,618,-0.37 ,VU,364,-0.63 ,EN,122,-0.88 ,CR
sp8501,Schima sericans,wide-ranged,848,817,-0.04 ,NT,704,-0.17 ,NT,386,-0.54 ,EN
sp8502,Schima sericans var. paracrenata,wide-ranged,31,24,-0.23 ,NT,21,-0.32 ,VU,16,-0.48 ,VU
sp8503,Schima sinensis,wide-ranged,844,105,-0.88 ,CR,75,-0.91 ,CR,253,-0.70 ,EN
sp8504,Schima superba,wide-ranged,3312,3133,-0.05 ,NT,2949,-0.11 ,NT,2898,-0.13 ,NT
sp8505,Schima villosa,narrow-ranged,90,108,0.20 ,LC,104,0.16 ,LC,281,2.12 ,LC
sp8506,Schima wallichii,wide-ranged,1230,1260,0.02 ,LC,1199,-0.03 ,NT,1089,-0.11 ,NT
sp8507,Schisandra arisanensis,wide-ranged,39,38,-0.03 ,NT,34,-0.13 ,NT,35,-0.10 ,NT
sp8508,Schisandra arisanensis ssp. viridis,wide-ranged,2529,2352,-0.07 ,NT,2077,-0.18 ,NT,1974,-0.22 ,NT
sp8509,Schisandra bicolor,wide-ranged,830,135,-0.84 ,CR,63,-0.92 ,CR,14,-0.98 ,CR
sp8510,Schisandra chinensis,wide-ranged,2779,1690,-0.39 ,VU,1437,-0.48 ,VU,761,-0.73 ,EN
sp8511,Schisandra glaucescens,wide-ranged,264,83,-0.69 ,EN,48,-0.82 ,CR,24,-0.91 ,CR
sp8512,Schisandra grandiflora,wide-ranged,1018,1196,0.17 ,LC,1085,0.07 ,LC,469,-0.54 ,EN
sp8513,Schisandra henryi,wide-ranged,3949,3409,-0.14 ,NT,3036,-0.23 ,NT,2468,-0.38 ,VU
sp8514,Schisandra incarnata,wide-ranged,71,21,-0.70 ,EN,8,-0.89 ,CR,4,-0.94 ,CR
sp8515,Schisandra lancifolia,wide-ranged,1483,1193,-0.20 ,NT,1141,-0.23 ,NT,1079,-0.27 ,NT
sp8516,Schisandra micrantha,wide-ranged,845,681,-0.19 ,NT,587,-0.31 ,VU,668,-0.21 ,NT
sp8517,Schisandra neglecta,wide-ranged,1436,1499,0.04 ,LC,1399,-0.03 ,NT,960,-0.33 ,VU
sp8518,Schisandra plena,wide-ranged,77,243,2.16 ,LC,235,2.05 ,LC,87,0.13 ,LC
sp8519,Schisandra propinqua,wide-ranged,2278,1608,-0.29 ,NT,1472,-0.35 ,VU,1103,-0.52 ,EN
sp8520,Schisandra pubescens,wide-ranged,1343,632,-0.53 ,EN,479,-0.64 ,EN,422,-0.69 ,EN
sp8521,Schisandra pubinervis,wide-ranged,88,67,-0.24 ,NT,69,-0.22 ,NT,142,0.61 ,LC
sp8522,Schisandra rubriflora,wide-ranged,1595,1693,0.06 ,LC,1611,0.01 ,LC,1373,-0.14 ,NT
sp8523,Schisandra sphaerandra,wide-ranged,1198,1421,0.19 ,LC,1400,0.17 ,LC,1292,0.08 ,LC
sp8524,Schisandra sphenanthera,wide-ranged,3922,2874,-0.27 ,NT,2546,-0.35 ,VU,1852,-0.53 ,EN
sp8525,Schisandra tomentella,wide-ranged,43,30,-0.30 ,VU,13,-0.70 ,EN,15,-0.65 ,EN
sp8526,Schizomussaenda dehiscens,wide-ranged,516,699,0.35 ,LC,699,0.35 ,LC,723,0.40 ,LC
sp8527,Schizophragma choufenianum,wide-ranged,197,57,-0.71 ,EN,48,-0.76 ,EN,54,-0.73 ,EN
sp8528,Schizophragma corylifolium,wide-ranged,504,165,-0.67 ,EN,70,-0.86 ,CR,123,-0.76 ,EN
sp8529,Schizophragma crassum,wide-ranged,153,77,-0.50 ,VU,63,-0.59 ,EN,38,-0.75 ,EN
sp8530,Schizophragma crassum var. hsitaoanum,narrow-ranged,169,741,3.38 ,LC,757,3.48 ,LC,337,0.99 ,LC
sp8531,Schizophragma elliptifolium,wide-ranged,439,209,-0.52 ,EN,123,-0.72 ,EN,53,-0.88 ,CR
sp8532,Schizophragma fauriei,wide-ranged,51,50,-0.02 ,NT,45,-0.12 ,NT,46,-0.10 ,NT
sp8533,Schizophragma hypoglaucum,wide-ranged,1398,598,-0.57 ,EN,450,-0.68 ,EN,230,-0.84 ,CR
sp8534,Schizophragma integrifolium,wide-ranged,2933,1855,-0.37 ,VU,1540,-0.47 ,VU,1287,-0.56 ,EN
sp8535,Schizophragma integrifolium var. glaucescens,wide-ranged,1400,1372,-0.02 ,NT,1194,-0.15 ,NT,817,-0.42 ,VU
sp8536,Schizophragma megalocarpum,narrow-ranged,208,555,1.67 ,LC,561,1.70 ,LC,727,2.50 ,LC
sp8537,Schizophragma molle,wide-ranged,2015,1238,-0.39 ,VU,1069,-0.47 ,VU,962,-0.52 ,EN
sp8538,Schizostachyum chinense,wide-ranged,70,113,0.61 ,LC,125,0.79 ,LC,166,1.37 ,LC
sp8539,Schizostachyum diffusum,narrow-ranged,59,65,0.10 ,LC,65,0.10 ,LC,67,0.14 ,LC
sp8540,Schizostachyum dumetorum,wide-ranged,240,373,0.55 ,LC,278,0.16 ,LC,189,-0.21 ,NT
sp8541,Schizostachyum dumetorum var. xinwuense,narrow-ranged,244,835,2.42 ,LC,837,2.43 ,LC,522,1.14 ,LC
sp8542,Schizostachyum funghomii,wide-ranged,907,1050,0.16 ,LC,1072,0.18 ,LC,1082,0.19 ,LC
sp8543,Schizostachyum hainanense,wide-ranged,33,2,-0.94 ,CR,2,-0.94 ,CR,9,-0.73 ,EN
sp8544,Schizostachyum jaculans,narrow-ranged,48,79,0.65 ,LC,81,0.69 ,LC,101,1.10 ,LC
sp8545,Schizostachyum pseudolima,wide-ranged,108,45,-0.58 ,EN,48,-0.56 ,EN,317,1.94 ,LC
sp8546,Schoepfia chinensis,wide-ranged,2251,1900,-0.16 ,NT,1813,-0.19 ,NT,2305,0.02 ,LC
sp8547,Schoepfia fragrans,wide-ranged,712,657,-0.08 ,NT,625,-0.12 ,NT,536,-0.25 ,NT
sp8548,Schoepfia jasminodora,wide-ranged,4042,2484,-0.39 ,VU,1991,-0.51 ,EN,1853,-0.54 ,EN
sp8549,Scleropyrum wallichianum,wide-ranged,507,579,0.14 ,LC,563,0.11 ,LC,433,-0.15 ,NT
sp8550,Scleropyrum wallichianum var. mekongense,narrow-ranged,92,291,2.16 ,LC,285,2.10 ,LC,271,1.95 ,LC
sp8551,Scolopia buxifolia,wide-ranged,320,179,-0.44 ,VU,222,-0.31 ,VU,353,0.10 ,LC
sp8552,Scolopia oldhamii,wide-ranged,51,61,0.20 ,LC,61,0.20 ,LC,66,0.29 ,LC
sp8553,Scolopia saeva,wide-ranged,1121,918,-0.18 ,NT,736,-0.34 ,VU,549,-0.51 ,EN
sp8554,Scurrula buddleioides,wide-ranged,708,737,0.04 ,LC,699,-0.01 ,NT,546,-0.23 ,NT
sp8555,Scurrula chingii,wide-ranged,1055,1130,0.07 ,LC,1107,0.05 ,LC,913,-0.13 ,NT
sp8556,Scurrula chingii var. yunnanensis,wide-ranged,79,167,1.11 ,LC,158,1.00 ,LC,113,0.43 ,LC
sp8557,Scurrula elata,wide-ranged,211,283,0.34 ,LC,294,0.39 ,LC,220,0.04 ,LC
sp8558,Scurrula ferruginea,wide-ranged,448,535,0.19 ,LC,475,0.06 ,LC,492,0.10 ,LC
sp8559,Scurrula notothixoides,wide-ranged,49,37,-0.24 ,NT,42,-0.14 ,NT,32,-0.35 ,VU
sp8560,Scurrula parasitica var. graciliflora,wide-ranged,1059,1055,0.00 ,NT,1017,-0.04 ,NT,1037,-0.02 ,NT
sp8561,Scurrula pulverulenta,wide-ranged,168,150,-0.11 ,NT,139,-0.17 ,NT,90,-0.46 ,VU
sp8562,Scutia myrtina,wide-ranged,144,235,0.63 ,LC,233,0.62 ,LC,207,0.44 ,LC
sp8563,Scyphiphora hydrophyllacea,wide-ranged,41,79,0.93 ,LC,83,1.02 ,LC,85,1.07 ,LC
sp8564,Secamone bonii,narrow-ranged,274,397,0.45 ,LC,432,0.58 ,LC,606,1.21 ,LC
sp8565,Secamone elliptica,wide-ranged,981,1556,0.59 ,LC,1706,0.74 ,LC,2314,1.36 ,LC
sp8566,Secamone ferruginea,wide-ranged,427,502,0.18 ,LC,419,-0.02 ,NT,356,-0.17 ,NT
sp8567,Secamone likiangensis,wide-ranged,88,69,-0.22 ,NT,71,-0.19 ,NT,34,-0.61 ,EN
sp8568,Secamone minutiflora,wide-ranged,363,200,-0.45 ,VU,234,-0.36 ,VU,395,0.09 ,LC
sp8569,Secamone sinica,wide-ranged,610,120,-0.80 ,CR,123,-0.80 ,EN,612,0.00 ,LC
sp8570,Securidaca inappendiculata,wide-ranged,949,1119,0.18 ,LC,1153,0.21 ,LC,1183,0.25 ,LC
sp8571,Securidaca yaoshanensis,wide-ranged,85,10,-0.88 ,CR,8,-0.91 ,CR,115,0.35 ,LC
sp8572,Semecarpus cuneiformis,narrow-ranged,36,51,0.42 ,LC,51,0.42 ,LC,40,0.11 ,LC
sp8573,Semecarpus longifolius,wide-ranged,41,20,-0.51 ,EN,18,-0.56 ,EN,18,-0.56 ,EN
sp8574,Semecarpus microcarpus,wide-ranged,190,245,0.29 ,LC,231,0.22 ,LC,223,0.17 ,LC
sp8575,Semecarpus reticulatus,wide-ranged,86,235,1.73 ,LC,229,1.66 ,LC,122,0.42 ,LC
sp8576,Semiarundinaria densiflora,wide-ranged,587,94,-0.84 ,CR,64,-0.89 ,CR,12,-0.98 ,CR
sp8577,Semiarundinaria fastuosa,narrow-ranged,55,70,0.27 ,LC,68,0.24 ,LC,71,0.29 ,LC
sp8578,Semiliquidambar cathayensis,wide-ranged,1823,1241,-0.32 ,VU,931,-0.49 ,VU,605,-0.67 ,EN
sp8579,Semiliquidambar caudata,wide-ranged,252,507,1.01 ,LC,427,0.69 ,LC,259,0.03 ,LC
sp8580,Semiliquidambar chingii,wide-ranged,588,583,-0.01 ,NT,505,-0.14 ,NT,408,-0.31 ,VU
sp8581,Senna alata,wide-ranged,272,153,-0.44 ,VU,100,-0.63 ,EN,130,-0.52 ,EN
sp8582,Senna occidentalis,wide-ranged,3600,3112,-0.14 ,NT,2901,-0.19 ,NT,3206,-0.11 ,NT
sp8583,Senna siamea,wide-ranged,661,709,0.07 ,LC,777,0.18 ,LC,841,0.27 ,LC
sp8584,Sesbania grandiflora,narrow-ranged,251,279,0.11 ,LC,281,0.12 ,LC,502,1.00 ,LC
sp8585,Shibataea chiangshanensis,narrow-ranged,170,695,3.09 ,LC,692,3.07 ,LC,439,1.58 ,LC
sp8586,Shibataea chinensis,wide-ranged,586,486,-0.17 ,NT,506,-0.14 ,NT,368,-0.37 ,VU
sp8587,Shibataea hispida,narrow-ranged,239,742,2.10 ,LC,742,2.10 ,LC,549,1.30 ,LC
sp8588,Shibataea kumasaca,narrow-ranged,241,715,1.97 ,LC,735,2.05 ,LC,460,0.91 ,LC
sp8589,Shibataea lancifolia,wide-ranged,165,419,1.54 ,LC,376,1.28 ,LC,246,0.49 ,LC
sp8590,Shibataea nanpingensis,wide-ranged,79,36,-0.54 ,EN,36,-0.54 ,EN,116,0.47 ,LC
sp8591,Shibataea nanpingensis var. fujianica,wide-ranged,102,53,-0.48 ,VU,67,-0.34 ,VU,176,0.73 ,LC
sp8592,Shibataea strigosa,narrow-ranged,242,221,-0.09 ,NT,196,-0.19 ,NT,204,-0.16 ,NT
sp8593,Shorea assamica,wide-ranged,46,39,-0.15 ,NT,38,-0.17 ,NT,18,-0.61 ,EN
sp8594,Shorea robusta,narrow-ranged,43,65,0.51 ,LC,63,0.47 ,LC,122,1.84 ,LC
sp8595,Sibiraea angustata,wide-ranged,1720,1750,0.02 ,LC,1621,-0.06 ,NT,1512,-0.12 ,NT
sp8596,Sibiraea laevigata,wide-ranged,1932,1749,-0.09 ,NT,1576,-0.18 ,NT,1387,-0.28 ,NT
sp8597,Sibiraea tomentosa,wide-ranged,61,21,-0.66 ,EN,33,-0.46 ,VU,19,-0.69 ,EN
sp8598,Sida alnifolia,wide-ranged,2033,2371,0.17 ,LC,2273,0.12 ,LC,2306,0.13 ,LC
sp8599,Sida alnifolia var. microphylla,wide-ranged,462,818,0.77 ,LC,936,1.03 ,LC,1061,1.30 ,LC
sp8600,Sida chinensis,wide-ranged,846,1050,0.24 ,LC,958,0.13 ,LC,705,-0.17 ,NT
sp8601,Sida orientalis,wide-ranged,182,60,-0.67 ,EN,45,-0.75 ,EN,94,-0.48 ,VU
sp8602,Sida subcordata,wide-ranged,1108,1171,0.06 ,LC,1040,-0.06 ,NT,885,-0.20 ,NT
sp8603,Sida yunnanensis,wide-ranged,1700,2015,0.19 ,LC,2020,0.19 ,LC,1962,0.15 ,LC
sp8604,Silvianthus tonkinensis,wide-ranged,422,466,0.10 ,LC,391,-0.07 ,NT,465,0.10 ,LC
sp8605,Sindechites chinensis,wide-ranged,40,62,0.55 ,LC,66,0.65 ,LC,41,0.03 ,LC
sp8606,Sindechites henryi,wide-ranged,2160,862,-0.60 ,EN,630,-0.71 ,EN,630,-0.71 ,EN
sp8607,Sindora glabra,wide-ranged,35,29,-0.17 ,NT,37,0.06 ,LC,43,0.23 ,LC
sp8608,Sinoadina racemosa,wide-ranged,3870,2707,-0.30 ,VU,2119,-0.45 ,VU,1941,-0.50 ,VU
sp8609,Sinobambusa dushanensis,narrow-ranged,277,1125,3.06 ,LC,1131,3.08 ,LC,996,2.60 ,LC
sp8610,Sinobambusa farinosa,wide-ranged,179,280,0.56 ,LC,310,0.73 ,LC,213,0.19 ,LC
sp8611,Sinobambusa henryi,wide-ranged,83,17,-0.80 ,EN,25,-0.70 ,EN,174,1.10 ,LC
sp8612,Sinobambusa humilis,narrow-ranged,14,65,3.64 ,LC,63,3.50 ,LC,75,4.36 ,LC
sp8613,Sinobambusa intermedia,wide-ranged,572,669,0.17 ,LC,554,-0.03 ,NT,411,-0.28 ,NT
sp8614,Sinobambusa nephroaurita,wide-ranged,32,9,-0.72 ,EN,12,-0.63 ,EN,9,-0.72 ,EN
sp8615,Sinobambusa rubroligula,wide-ranged,124,342,1.76 ,LC,316,1.55 ,LC,442,2.56 ,LC
sp8616,Sinobambusa tootsik,wide-ranged,561,479,-0.15 ,NT,354,-0.37 ,VU,345,-0.39 ,VU
sp8617,Sinobambusa tootsik var. dentata,narrow-ranged,164,575,2.51 ,LC,587,2.58 ,LC,442,1.70 ,LC
sp8618,Sinobambusa tootsik var. laeta,wide-ranged,201,159,-0.21 ,NT,129,-0.36 ,VU,88,-0.56 ,EN
sp8619,Sinobambusa yixingensis,narrow-ranged,199,700,2.52 ,LC,725,2.64 ,LC,875,3.40 ,LC
sp8620,Sinofranchetia chinensis,wide-ranged,1657,1198,-0.28 ,NT,1039,-0.37 ,VU,637,-0.62 ,EN
sp8621,Sinojackia dolichocarpa,wide-ranged,71,0,-1.00 ,EX,0,-1.00 ,EX,0,-1.00 ,EX
sp8622,Sinojackia henryi,wide-ranged,908,1113,0.23 ,LC,930,0.02 ,LC,590,-0.35 ,VU
sp8623,Sinojackia rehderiana,wide-ranged,501,320,-0.36 ,VU,217,-0.57 ,EN,193,-0.61 ,EN
sp8624,Sinojackia xylocarpa,wide-ranged,275,6,-0.98 ,CR,4,-0.99 ,CR,3,-0.99 ,CR
sp8625,Sinomenium acutum,wide-ranged,4273,3352,-0.22 ,NT,2985,-0.30 ,VU,2630,-0.38 ,VU
sp8626,Sinosideroxylon pedunculatum,wide-ranged,616,156,-0.75 ,EN,97,-0.84 ,CR,178,-0.71 ,EN
sp8627,Sinosideroxylon pedunculatum var. pubifolium,narrow-ranged,89,354,2.98 ,LC,383,3.30 ,LC,531,4.97 ,LC
sp8628,Sinosideroxylon wightianum,wide-ranged,1493,1436,-0.04 ,NT,1319,-0.12 ,NT,1227,-0.18 ,NT
sp8629,Sinosideroxylon yunnanense,wide-ranged,136,0,-1.00 ,EX,0,-1.00 ,EX,77,-0.43 ,VU
sp8630,Sinowilsonia henryi,wide-ranged,1006,688,-0.32 ,VU,624,-0.38 ,VU,442,-0.56 ,EN
sp8631,Sinowilsonia henryi var. glabrescens,narrow-ranged,295,1031,2.49 ,LC,1040,2.53 ,LC,1230,3.17 ,LC
sp8632,Skimmia arborescens,wide-ranged,79,21,-0.73 ,EN,25,-0.68 ,EN,45,-0.43 ,VU
sp8633,Skimmia laureola,wide-ranged,2327,2441,0.05 ,LC,2330,0.00 ,LC,1760,-0.24 ,NT
sp8634,Skimmia melanocarpa,wide-ranged,1097,1213,0.11 ,LC,1086,-0.01 ,NT,782,-0.29 ,NT
sp8635,Skimmia reevesiana,wide-ranged,2075,929,-0.55 ,EN,627,-0.70 ,EN,449,-0.78 ,EN
sp8636,Sladenia celastrifolia,wide-ranged,740,829,0.12 ,LC,813,0.10 ,LC,717,-0.03 ,NT
sp8637,Sloanea changii,narrow-ranged,375,825,1.20 ,LC,852,1.27 ,LC,937,1.50 ,LC
