species,name,class,current,RCP2.6,RCP2.6_CSH,Type_1,RCP4.5,RCP4.5_CSH,Type_2,RCP8.5,RCP8.5_CSH,Type_3
sp2417,Cotoneaster apiculatus,wide-ranged,1486,1380,-0.07,NT,1256,-0.15,NT,614,-0.59,EN
sp2418,Cotoneaster bullatus,wide-ranged,978,1000,0.02,LC,953,-0.03,NT,528,-0.46,VU
sp2419,Cotoneaster bullatus var. macrophyllus,wide-ranged,184,152,-0.17,NT,139,-0.24,NT,153,-0.17,NT
sp2420,Cotoneaster buxifolius,wide-ranged,1789,1564,-0.13,NT,1406,-0.21,NT,1015,-0.43,VU
sp2421,Cotoneaster buxifolius var. marginatus,wide-ranged,299,26,-0.91,CR,23,-0.92,CR,24,-0.92,CR
sp2422,Cotoneaster chengkangensis,narrow-ranged,403,1161,1.88,LC,1098,1.72,LC,659,0.64,LC
sp2423,Cotoneaster conspicuus,wide-ranged,45,38,-0.16,NT,37,-0.18,NT,28,-0.38,VU
sp2424,Cotoneaster coriaceus,wide-ranged,1274,1283,0.01,LC,1160,-0.09,NT,970,-0.24,NT
sp2425,Cotoneaster dammeri,wide-ranged,1481,1027,-0.31,VU,866,-0.42,VU,779,-0.47,VU
sp2426,Cotoneaster dielsianus,wide-ranged,2587,2281,-0.12,NT,2071,-0.2,NT,1550,-0.4,VU
sp2427,Cotoneaster dielsianus var. elegans,wide-ranged,212,437,1.06,LC,401,0.89,LC,243,0.15,LC
sp2428,Cotoneaster divaricatus,wide-ranged,2090,1664,-0.2,NT,1502,-0.28,NT,1311,-0.37,VU
sp2429,Cotoneaster fangianus,wide-ranged,122,33,-0.73,EN,12,-0.9,CR,4,-0.97,CR
sp2430,Cotoneaster foveolatus,wide-ranged,2038,1425,-0.3,VU,1261,-0.38,VU,983,-0.52,EN
sp2431,Cotoneaster franchetii,wide-ranged,1334,1291,-0.03,NT,1198,-0.1,NT,896,-0.33,VU
sp2432,Cotoneaster frigidus,wide-ranged,80,293,2.66,LC,297,2.71,LC,104,0.3,LC
sp2433,Cotoneaster glabratus,wide-ranged,413,326,-0.21,NT,245,-0.41,VU,115,-0.72,EN
sp2434,Cotoneaster glaucophyllus,wide-ranged,1447,677,-0.53,EN,650,-0.55,EN,1059,-0.27,NT
sp2435,Cotoneaster glaucophyllus var. meiophyllus,wide-ranged,252,142,-0.44,VU,97,-0.62,EN,53,-0.79,EN
sp2436,Cotoneaster glomerulatus,wide-ranged,139,103,-0.26,NT,101,-0.27,NT,63,-0.55,EN
sp2437,Cotoneaster gracilis,wide-ranged,1748,1209,-0.31,VU,1048,-0.4,VU,776,-0.56,EN
sp2438,Cotoneaster harrovianus,wide-ranged,75,0,-1,EX,0,-1,EX,28,-0.63,EN
sp2439,Cotoneaster harrysmithii,wide-ranged,88,84,-0.05,NT,82,-0.07,NT,32,-0.64,EN
sp2440,Cotoneaster hebephyllus,wide-ranged,2163,1471,-0.32,VU,1435,-0.34,VU,1208,-0.44,VU
sp2441,Cotoneaster hebephyllus var. incanus,wide-ranged,92,66,-0.28,NT,70,-0.24,NT,47,-0.49,VU
sp2442,Cotoneaster horizontalis,wide-ranged,1451,1240,-0.15,NT,1096,-0.24,NT,939,-0.35,VU
sp2443,Cotoneaster horizontalis var. perpusillus,wide-ranged,759,81,-0.89,CR,36,-0.95,CR,72,-0.91,CR
sp2444,Cotoneaster integerrimus,wide-ranged,620,627,0.01,LC,598,-0.04,NT,520,-0.16,NT
sp2445,Cotoneaster langei,wide-ranged,444,482,0.09,LC,457,0.03,LC,184,-0.59,EN
sp2446,Cotoneaster melanocarpus,wide-ranged,2515,1887,-0.25,NT,1677,-0.33,VU,1182,-0.53,EN
sp2447,Cotoneaster microphyllus,wide-ranged,1803,1785,-0.01,NT,1680,-0.07,NT,1470,-0.18,NT
sp2448,Cotoneaster microphyllus var. cochleatus,wide-ranged,332,124,-0.63,EN,108,-0.67,EN,156,-0.53,EN
sp2449,Cotoneaster microphyllus var. glacialis,wide-ranged,176,355,1.02,LC,352,1,LC,125,-0.29,NT
sp2450,Cotoneaster microphyllus var. thymifolius,wide-ranged,186,35,-0.81,CR,15,-0.92,CR,1,-0.99,CR
sp2451,Cotoneaster mongolicus,wide-ranged,2319,1776,-0.23,NT,1469,-0.37,VU,832,-0.64,EN
sp2452,Cotoneaster moupinensis,wide-ranged,1475,1190,-0.19,NT,1084,-0.27,NT,523,-0.65,EN
sp2453,Cotoneaster multiflorus,wide-ranged,3902,3890,0,NT,3868,-0.01,NT,3509,-0.1,NT
sp2454,Cotoneaster multiflorus var. atropurpureus,wide-ranged,451,399,-0.12,NT,332,-0.26,NT,111,-0.75,EN
sp2455,Cotoneaster multiflorus var. calocarpus,wide-ranged,68,0,-1,EX,0,-1,EX,33,-0.51,EN
sp2456,Cotoneaster nitens,wide-ranged,170,179,0.05,LC,161,-0.05,NT,96,-0.44,VU
sp2457,Cotoneaster nitidifolius,narrow-ranged,250,4174,15.7,LC,4179,15.72,LC,3951,14.8,LC
sp2458,Cotoneaster nitidus,wide-ranged,1429,1471,0.03,LC,1302,-0.09,NT,689,-0.52,EN
sp2459,Cotoneaster obscurus,wide-ranged,1213,1053,-0.13,NT,957,-0.21,NT,719,-0.41,VU
sp2460,Cotoneaster oliganthus,wide-ranged,1868,1305,-0.3,VU,1257,-0.33,VU,1046,-0.44,VU
sp2461,Cotoneaster pannosus,wide-ranged,1451,1239,-0.15,NT,1079,-0.26,NT,772,-0.47,VU
sp2462,Cotoneaster reticulatus,narrow-ranged,146,1316,8.01,LC,1342,8.19,LC,957,5.55,LC
sp2463,Cotoneaster rhytidophyllus,wide-ranged,665,714,0.07,LC,586,-0.12,NT,357,-0.46,VU
sp2464,Cotoneaster rotundifolius,wide-ranged,901,580,-0.36,VU,499,-0.45,VU,330,-0.63,EN
sp2465,Cotoneaster rubens,wide-ranged,852,967,0.13,LC,925,0.09,LC,431,-0.49,VU
sp2466,Cotoneaster rubens var. minimus,wide-ranged,151,149,-0.01,NT,132,-0.13,NT,46,-0.7,EN
sp2467,Cotoneaster salicifolius,wide-ranged,1029,529,-0.49,VU,340,-0.67,EN,156,-0.85,CR
sp2468,Cotoneaster salicifolius var. angustus,narrow-ranged,356,8301,22.32,LC,8333,22.41,LC,7445,19.91,LC
sp2469,Cotoneaster salicifolius var. rugosus,wide-ranged,393,414,0.05,LC,368,-0.06,NT,164,-0.58,EN
sp2470,Cotoneaster schantungensis,narrow-ranged,307,2253,6.34,LC,2310,6.52,LC,5305,16.28,LC
sp2471,Cotoneaster sherriffii,wide-ranged,781,657,-0.16,NT,616,-0.21,NT,655,-0.16,NT
sp2472,Cotoneaster silvestrii,wide-ranged,1093,405,-0.63,EN,315,-0.71,EN,198,-0.82,CR
sp2473,Cotoneaster soongoricus,wide-ranged,1336,839,-0.37,VU,795,-0.4,VU,473,-0.65,EN
sp2474,Cotoneaster soongoricus var. microcarpus,narrow-ranged,194,6528,32.65,LC,6387,31.92,LC,2986,14.39,LC
sp2475,Cotoneaster subadpressus,wide-ranged,187,88,-0.53,EN,81,-0.57,EN,45,-0.76,EN
sp2476,Cotoneaster submultiflorus,wide-ranged,3246,2943,-0.09,NT,2785,-0.14,NT,2601,-0.2,NT
sp2477,Cotoneaster taylorii,wide-ranged,329,179,-0.46,VU,140,-0.57,EN,129,-0.61,EN
sp2478,Cotoneaster tenuipes,wide-ranged,1679,1749,0.04,LC,1716,0.02,LC,1589,-0.05,NT
sp2479,Cotoneaster turbinatus,wide-ranged,494,185,-0.63,EN,232,-0.53,EN,333,-0.33,VU
sp2480,Cotoneaster uniflorus,wide-ranged,350,325,-0.07,NT,327,-0.07,NT,300,-0.14,NT
sp2481,Cotoneaster verruculosus,wide-ranged,459,413,-0.1,NT,348,-0.24,NT,235,-0.49,VU
sp2482,Cotoneaster wardii,wide-ranged,72,30,-0.58,EN,41,-0.43,VU,19,-0.74,EN
sp2483,Cotoneaster zabelii,wide-ranged,1749,1313,-0.25,NT,1215,-0.31,VU,1109,-0.37,VU
sp2484,Craibiodendron henryi,wide-ranged,1252,1339,0.07,LC,1257,0,LC,1040,-0.17,NT
sp2485,Craibiodendron scleranthum var. kwangtungense,wide-ranged,425,344,-0.19,NT,321,-0.24,NT,402,-0.05,NT
sp2486,Craibiodendron stellatum,wide-ranged,965,932,-0.03,NT,847,-0.12,NT,758,-0.21,NT
sp2487,Craibiodendron yunnanense,wide-ranged,1440,1491,0.04,LC,1437,0,NT,1280,-0.11,NT
sp2488,Craigia yunnanensis,wide-ranged,381,99,-0.74,EN,66,-0.83,CR,335,-0.12,NT
sp2489,Craspedolobium unijugum,wide-ranged,1169,1143,-0.02,NT,1125,-0.04,NT,1120,-0.04,NT
sp2490,Crataegus altaica,wide-ranged,805,934,0.16,LC,927,0.15,LC,952,0.18,LC
sp2491,Crataegus aurantia,wide-ranged,852,440,-0.48,VU,388,-0.54,EN,469,-0.45,VU
sp2492,Crataegus chungtienensis,wide-ranged,35,10,-0.71,EN,15,-0.57,EN,11,-0.69,EN
sp2493,Crataegus cuneata,wide-ranged,3452,2730,-0.21,NT,2362,-0.32,VU,1836,-0.47,VU
sp2494,Crataegus dahurica,wide-ranged,893,614,-0.31,VU,518,-0.42,VU,180,-0.8,EN
sp2495,Crataegus dahurica var. laevicalyx,wide-ranged,29,11,-0.62,EN,10,-0.66,EN,34,0.17,LC
sp2496,Crataegus hupehensis,wide-ranged,1677,894,-0.47,VU,812,-0.52,EN,628,-0.63,EN
sp2497,Crataegus kansuensis,wide-ranged,2062,1847,-0.1,NT,1770,-0.14,NT,1523,-0.26,NT
sp2498,Crataegus maximowiczii,wide-ranged,1884,1167,-0.38,VU,1013,-0.46,VU,621,-0.67,EN
sp2499,Crataegus oresbia,wide-ranged,100,103,0.03,LC,111,0.11,LC,101,0.01,LC
sp2500,Crataegus pinnatifida,wide-ranged,2770,1836,-0.34,VU,1738,-0.37,VU,1748,-0.37,VU
sp2501,Crataegus remotilobata,wide-ranged,467,268,-0.43,VU,269,-0.42,VU,168,-0.64,EN
sp2502,Crataegus sanguinea,wide-ranged,2991,1611,-0.46,VU,1291,-0.57,EN,917,-0.69,EN
sp2503,Crataegus scabrifolia,wide-ranged,1168,808,-0.31,VU,727,-0.38,VU,724,-0.38,VU
sp2504,Crataegus shensiensis,wide-ranged,224,296,0.32,LC,293,0.31,LC,112,-0.5,EN
sp2505,Crataegus songarica,wide-ranged,158,87,-0.45,VU,112,-0.29,NT,205,0.3,LC
sp2506,Crataegus wilsonii,wide-ranged,1086,854,-0.21,NT,774,-0.29,NT,533,-0.51,EN
sp2507,Crateva formosensis,wide-ranged,528,323,-0.39,VU,266,-0.5,VU,600,0.14,LC
sp2508,Crateva magna,wide-ranged,462,381,-0.18,NT,378,-0.18,NT,947,1.05,LC
sp2509,Crateva trifoliata,wide-ranged,801,379,-0.53,EN,303,-0.62,EN,436,-0.46,VU
sp2510,Crateva unilocularis,wide-ranged,1526,2003,0.31,LC,1950,0.28,LC,2163,0.42,LC
sp2511,Cratoxylum cochinchinense,wide-ranged,964,914,-0.05,NT,942,-0.02,NT,1186,0.23,LC
sp2512,Cratoxylum formosum,wide-ranged,281,373,0.33,LC,412,0.47,LC,530,0.89,LC
sp2513,Croton cascarilloides,wide-ranged,339,585,0.73,LC,566,0.67,LC,620,0.83,LC
sp2514,Croton caudatus,wide-ranged,43,331,6.7,LC,342,6.95,LC,220,4.12,LC
sp2515,Croton chunianus,narrow-ranged,79,346,3.38,LC,422,4.34,LC,525,5.65,LC
sp2516,Croton cnidophyllus,wide-ranged,74,0,-1,EX,0,-1,EX,128,0.73,LC
sp2517,Croton crassifolius,wide-ranged,1116,1249,0.12,LC,1224,0.1,LC,909,-0.19,NT
sp2518,Croton damayeshu,wide-ranged,34,17,-0.5,EN,15,-0.56,EN,112,2.29,LC
sp2519,Croton euryphyllus,wide-ranged,1744,259,-0.85,CR,226,-0.87,CR,1329,-0.24,NT
sp2520,Croton howii,wide-ranged,25,53,1.12,LC,53,1.12,LC,54,1.16,LC
sp2521,Croton kongensis,wide-ranged,80,164,1.05,LC,180,1.25,LC,160,1,LC
sp2522,Croton lachnocarpus,wide-ranged,1935,2057,0.06,LC,1808,-0.07,NT,1577,-0.19,NT
sp2523,Croton laevigatus,wide-ranged,128,333,1.6,LC,408,2.19,LC,346,1.7,LC
sp2524,Croton laniflorus,narrow-ranged,45,874,18.42,LC,924,19.53,LC,1182,25.27,LC
sp2525,Croton laui,wide-ranged,34,69,1.03,LC,72,1.12,LC,60,0.76,LC
sp2526,Croton mangelong,narrow-ranged,105,956,8.1,LC,973,8.27,LC,646,5.15,LC
sp2527,Croton merrillianus,wide-ranged,64,115,0.8,LC,146,1.28,LC,266,3.16,LC
sp2528,Croton purpurascens,wide-ranged,47,22,-0.53,EN,22,-0.53,EN,74,0.57,LC
sp2529,Croton tiglium,wide-ranged,2778,3332,0.2,LC,3067,0.1,LC,3129,0.13,LC
sp2530,Croton yanhuii,wide-ranged,52,119,1.29,LC,110,1.12,LC,90,0.73,LC
sp2531,Croton yunnanensis,wide-ranged,667,618,-0.07,NT,687,0.03,LC,664,0,NT
sp2532,Crypteronia paniculata,wide-ranged,31,60,0.94,LC,54,0.74,LC,81,1.61,LC
sp2533,Cryptocarya acutifolia,wide-ranged,66,214,2.24,LC,198,2,LC,214,2.24,LC
sp2534,Cryptocarya amygdalina,wide-ranged,79,133,0.68,LC,123,0.56,LC,32,-0.59,EN
sp2535,Cryptocarya brachythyrsa,wide-ranged,87,330,2.79,LC,300,2.45,LC,93,0.07,LC
sp2536,Cryptocarya calcicola,wide-ranged,409,35,-0.91,CR,29,-0.93,CR,298,-0.27,NT
sp2537,Cryptocarya chinensis,wide-ranged,1127,519,-0.54,EN,334,-0.7,EN,233,-0.79,EN
sp2538,Cryptocarya chingii,wide-ranged,986,724,-0.27,NT,518,-0.47,VU,320,-0.68,EN
sp2539,Cryptocarya concinna,wide-ranged,933,365,-0.61,EN,215,-0.77,EN,140,-0.85,CR
sp2540,Cryptocarya densiflora,wide-ranged,1098,689,-0.37,VU,478,-0.56,EN,248,-0.77,EN
sp2541,Cryptocarya depauperata,wide-ranged,36,12,-0.67,EN,14,-0.61,EN,77,1.14,LC
sp2542,Cryptocarya elliptifolia,narrow-ranged,22,249,10.32,LC,236,9.73,LC,113,4.14,LC
sp2543,Cryptocarya hainanensis,wide-ranged,120,307,1.56,LC,291,1.43,LC,157,0.31,LC
sp2544,Cryptocarya leiana,narrow-ranged,69,601,7.71,LC,776,10.25,LC,1100,14.94,LC
sp2545,Cryptocarya lyoniifolia,narrow-ranged,144,298,1.07,LC,301,1.09,LC,777,4.4,LC
sp2546,Cryptocarya maclurei,wide-ranged,212,12,-0.94,CR,11,-0.95,CR,211,0,NT
sp2547,Cryptocarya maculata,narrow-ranged,27,557,19.63,LC,572,20.19,LC,885,31.78,LC
sp2548,Cryptocarya tsangii,wide-ranged,289,111,-0.62,EN,118,-0.59,EN,174,-0.4,VU
sp2549,Cryptocarya yaanica,wide-ranged,403,389,-0.03,NT,451,0.12,LC,403,0,LC
sp2550,Cryptocarya yunnanensis,wide-ranged,40,210,4.25,LC,231,4.78,LC,104,1.6,LC
sp2551,Cryptolepis buchananii,wide-ranged,1106,1308,0.18,LC,1306,0.18,LC,1171,0.06,LC
sp2552,Cryptolepis sinensis,wide-ranged,1077,1288,0.2,LC,1264,0.17,LC,1356,0.26,LC
sp2553,Cryptomeria japonica,wide-ranged,2435,1553,-0.36,VU,1272,-0.48,VU,911,-0.63,EN
sp2554,Cunninghamia lanceolata,wide-ranged,4017,3329,-0.17,NT,3222,-0.2,NT,2918,-0.27,NT
sp2555,Cupressus chengiana,wide-ranged,571,556,-0.03,NT,516,-0.1,NT,213,-0.63,EN
sp2556,Cupressus chengiana var. jiangeensis,narrow-ranged,159,2875,17.08,LC,2999,17.86,LC,3742,22.53,LC
sp2557,Cupressus duclouxiana,wide-ranged,1317,489,-0.63,EN,504,-0.62,EN,851,-0.35,VU
sp2558,Cupressus funebris,wide-ranged,3761,3177,-0.16,NT,2812,-0.25,NT,2394,-0.36,VU
sp2559,Cupressus gigantea,wide-ranged,129,49,-0.62,EN,46,-0.64,EN,3,-0.98,CR
sp2560,Cupressus torulosa,wide-ranged,236,253,0.07,LC,203,-0.14,NT,96,-0.59,EN
sp2561,Cyathostemma yunnanense,wide-ranged,118,190,0.61,LC,164,0.39,LC,162,0.37,LC
sp2562,Cycas balansae,wide-ranged,131,365,1.79,LC,434,2.31,LC,592,3.52,LC
sp2563,Cycas changjiangensis,narrow-ranged,68,1686,23.79,LC,1755,24.81,LC,1202,16.68,LC
sp2564,Cycas debaoensis,wide-ranged,40,0,-1,EX,0,-1,EX,161,3.03,LC
sp2565,Cycas ferruginea,wide-ranged,57,135,1.37,LC,187,2.28,LC,303,4.32,LC
sp2566,Cycas hainanensis,wide-ranged,52,74,0.42,LC,71,0.37,LC,87,0.67,LC
sp2567,Cycas micholitzii,wide-ranged,116,85,-0.27,NT,121,0.04,LC,544,3.69,LC
sp2568,Cycas miquelii,wide-ranged,157,140,-0.11,NT,163,0.04,LC,292,0.86,LC
sp2569,Cycas multipinnata,narrow-ranged,157,1416,8.02,LC,1474,8.39,LC,1873,10.93,LC
sp2570,Cycas panzhihuaensis,wide-ranged,192,21,-0.89,CR,24,-0.88,CR,132,-0.31,VU
sp2571,Cycas pectinata,wide-ranged,53,186,2.51,LC,206,2.89,LC,116,1.19,LC
sp2572,Cycas revoluta,wide-ranged,1266,1358,0.07,LC,1395,0.1,LC,1744,0.38,LC
sp2573,Cycas segmentifida,wide-ranged,99,61,-0.38,VU,85,-0.14,NT,148,0.49,LC
sp2574,Cycas szechuanensis,wide-ranged,763,625,-0.18,NT,483,-0.37,VU,397,-0.48,VU
sp2575,Cycas taitungensis,wide-ranged,29,46,0.59,LC,42,0.45,LC,45,0.55,LC
sp2576,Cycas taiwaniana,wide-ranged,737,474,-0.36,VU,361,-0.51,EN,414,-0.44,VU
sp2577,Cyclea debiliflora,narrow-ranged,46,377,7.2,LC,365,6.93,LC,285,5.2,LC
sp2578,Cyclea hypoglauca,wide-ranged,1653,2139,0.29,LC,2065,0.25,LC,2307,0.4,LC
sp2579,Cyclea insularis,wide-ranged,430,299,-0.3,VU,245,-0.43,VU,415,-0.03,NT
sp2580,Cyclea longgangensis,narrow-ranged,48,743,14.48,LC,822,16.13,LC,1262,25.29,LC
sp2581,Cyclea polypetala,wide-ranged,632,567,-0.1,NT,554,-0.12,NT,666,0.05,LC
sp2582,Cyclea wattii,wide-ranged,933,1027,0.1,LC,921,-0.01,NT,790,-0.15,NT
sp2583,Cyclobalanopsis albicaulis,narrow-ranged,50,1287,24.74,LC,1396,26.92,LC,1740,33.8,LC
sp2584,Cyclobalanopsis annulata,narrow-ranged,622,1866,2,LC,1935,2.11,LC,2283,2.67,LC
sp2585,Cyclobalanopsis argyrotricha,narrow-ranged,550,2328,3.23,LC,2361,3.29,LC,2413,3.39,LC
sp2586,Cyclobalanopsis augustinii,wide-ranged,1144,65,-0.94,CR,47,-0.96,CR,527,-0.54,EN
sp2587,Cyclobalanopsis austrocochinchinensis,wide-ranged,49,217,3.43,LC,217,3.43,LC,93,0.9,LC
sp2588,Cyclobalanopsis austroglauca,narrow-ranged,652,1194,0.83,LC,1165,0.79,LC,1967,2.02,LC
sp2589,Cyclobalanopsis bella,wide-ranged,417,255,-0.39,VU,297,-0.29,NT,531,0.27,LC
sp2590,Cyclobalanopsis blakei,wide-ranged,1061,1069,0.01,LC,1061,0,LC,825,-0.22,NT
sp2591,Cyclobalanopsis championii,wide-ranged,626,19,-0.97,CR,13,-0.98,CR,79,-0.87,CR
sp2592,Cyclobalanopsis chapensis,wide-ranged,76,152,1,LC,128,0.68,LC,93,0.22,LC
sp2593,Cyclobalanopsis chingsiensis,narrow-ranged,142,1009,6.11,LC,1052,6.41,LC,1425,9.04,LC
sp2594,Cyclobalanopsis chungii,wide-ranged,824,560,-0.32,VU,378,-0.54,EN,165,-0.8,EN
sp2595,Cyclobalanopsis delavayi,wide-ranged,682,3,-1,EX,3,-1,EX,289,-0.58,EN
sp2596,Cyclobalanopsis delicatula,wide-ranged,159,30,-0.81,CR,48,-0.7,EN,176,0.11,LC
sp2597,Cyclobalanopsis disciformis,wide-ranged,198,15,-0.92,CR,19,-0.9,CR,9,-0.95,CR
sp2598,Cyclobalanopsis edithiae,narrow-ranged,33,616,17.67,LC,634,18.21,LC,957,28,LC
sp2599,Cyclobalanopsis elevaticostata,wide-ranged,139,267,0.92,LC,183,0.32,LC,17,-0.88,CR
sp2600,Cyclobalanopsis fleuryi,wide-ranged,2106,1893,-0.1,NT,1606,-0.24,NT,1184,-0.44,VU
sp2601,Cyclobalanopsis gambleana,wide-ranged,1517,1441,-0.05,NT,1324,-0.13,NT,879,-0.42,VU
sp2602,Cyclobalanopsis gilva,wide-ranged,1005,582,-0.42,VU,336,-0.67,EN,115,-0.89,CR
sp2603,Cyclobalanopsis glauca,wide-ranged,3609,2449,-0.32,VU,2084,-0.42,VU,1754,-0.51,EN
sp2604,Cyclobalanopsis glaucoides,wide-ranged,878,575,-0.35,VU,554,-0.37,VU,649,-0.26,NT
sp2605,Cyclobalanopsis gracilis,wide-ranged,2963,2571,-0.13,NT,2134,-0.28,NT,1250,-0.58,EN
sp2606,Cyclobalanopsis hui,wide-ranged,882,218,-0.75,EN,137,-0.84,CR,284,-0.68,EN
sp2607,Cyclobalanopsis hypophaea,narrow-ranged,37,235,5.35,LC,222,5,LC,110,1.97,LC
sp2608,Cyclobalanopsis jenseniana,wide-ranged,2327,1950,-0.16,NT,1726,-0.26,NT,1638,-0.3,NT
sp2609,Cyclobalanopsis jinpinensis,narrow-ranged,90,1095,11.17,LC,1082,11.02,LC,898,8.98,LC
sp2610,Cyclobalanopsis kerrii,wide-ranged,847,1004,0.19,LC,1002,0.18,LC,1012,0.19,LC
sp2611,Cyclobalanopsis kiukiangensis,wide-ranged,259,672,1.59,LC,676,1.61,LC,289,0.12,LC
sp2612,Cyclobalanopsis kouangsiensis,wide-ranged,84,51,-0.39,VU,57,-0.32,VU,145,0.73,LC
sp2613,Cyclobalanopsis lamellosa,wide-ranged,620,568,-0.08,NT,550,-0.11,NT,332,-0.46,VU
sp2614,Cyclobalanopsis litoralis,narrow-ranged,63,2205,34,LC,2286,35.29,LC,1624,24.78,LC
sp2615,Cyclobalanopsis litseoides,narrow-ranged,89,888,8.98,LC,917,9.3,LC,655,6.36,LC
sp2616,Cyclobalanopsis lobbii,wide-ranged,249,152,-0.39,VU,157,-0.37,VU,155,-0.38,VU
sp2617,Cyclobalanopsis longinux,wide-ranged,62,70,0.13,LC,67,0.08,LC,66,0.06,LC
sp2618,Cyclobalanopsis lungmaiensis,wide-ranged,132,44,-0.67,EN,36,-0.73,EN,99,-0.25,NT
sp2619,Cyclobalanopsis morii,wide-ranged,42,42,0,LC,40,-0.05,NT,37,-0.12,NT
sp2620,Cyclobalanopsis motuoensis,wide-ranged,79,89,0.13,LC,79,0,LC,20,-0.75,EN
sp2621,Cyclobalanopsis multinervis,wide-ranged,2163,1275,-0.41,VU,951,-0.56,EN,563,-0.74,EN
sp2622,Cyclobalanopsis neglecta,wide-ranged,484,135,-0.72,EN,97,-0.8,EN,249,-0.49,VU
sp2623,Cyclobalanopsis ningangensis,wide-ranged,668,169,-0.75,EN,53,-0.92,CR,4,-0.99,CR
sp2624,Cyclobalanopsis oxyodon,wide-ranged,2604,1699,-0.35,VU,1372,-0.47,VU,770,-0.7,EN
sp2625,Cyclobalanopsis pachyloma,wide-ranged,1596,1112,-0.3,VU,725,-0.55,EN,449,-0.72,EN
sp2626,Cyclobalanopsis patelliformis,wide-ranged,174,82,-0.53,EN,79,-0.55,EN,77,-0.56,EN
sp2627,Cyclobalanopsis pentacycla,narrow-ranged,809,4985,5.16,LC,4962,5.13,LC,4447,4.5,LC
sp2628,Cyclobalanopsis phanera,narrow-ranged,78,1983,24.42,LC,2021,24.91,LC,2083,25.71,LC
sp2629,Cyclobalanopsis poilanei,narrow-ranged,171,843,3.93,LC,895,4.23,LC,1503,7.79,LC
sp2630,Cyclobalanopsis rex,wide-ranged,136,223,0.64,LC,200,0.47,LC,104,-0.24,NT
sp2631,Cyclobalanopsis saravanensis,narrow-ranged,226,2411,9.67,LC,2526,10.18,LC,2282,9.1,LC
sp2632,Cyclobalanopsis semiserrata,wide-ranged,78,132,0.69,LC,119,0.53,LC,105,0.35,LC
sp2633,Cyclobalanopsis sessilifolia,wide-ranged,1794,1091,-0.39,VU,727,-0.59,EN,385,-0.79,EN
sp2634,Cyclobalanopsis stenophylloides,wide-ranged,40,53,0.33,LC,46,0.15,LC,48,0.2,LC
sp2635,Cyclobalanopsis stewardiana,wide-ranged,1515,826,-0.45,VU,525,-0.65,EN,167,-0.89,CR
sp2636,Cyclobalanopsis subhinoidea,wide-ranged,32,13,-0.59,EN,8,-0.75,EN,32,0,LC
sp2637,Cyclobalanopsis tenuicupula,narrow-ranged,94,1132,11.04,LC,1120,10.91,LC,922,8.81,LC
sp2638,Cyclobalanopsis thorelii,wide-ranged,52,277,4.33,LC,264,4.08,LC,124,1.38,LC
sp2639,Cyclobalanopsis tomentosinervis,narrow-ranged,69,497,6.2,LC,492,6.13,LC,446,5.46,LC
sp2640,Cyclobalanopsis xanthotricha,wide-ranged,44,100,1.27,LC,101,1.3,LC,15,-0.66,EN
sp2641,Cyclobalanopsis yingjiangensis,narrow-ranged,31,907,28.26,LC,897,27.94,LC,507,15.35,LC
sp2642,Cyclobalanopsis yonganensis,narrow-ranged,260,2924,10.25,LC,2967,10.41,LC,1769,5.8,LC
sp2643,Cyclocarya paliurus,wide-ranged,3167,2615,-0.17,NT,2335,-0.26,NT,1586,-0.5,VU
sp2644,Cymaria dichotoma,wide-ranged,36,59,0.64,LC,80,1.22,LC,121,2.36,LC
sp2645,Cypholophus moluccanus,narrow-ranged,17,141,7.29,LC,143,7.41,LC,82,3.82,LC
sp2646,Cyphotheca montana,wide-ranged,305,327,0.07,LC,325,0.07,LC,317,0.04,LC
sp2647,Cyrtandra umbellifera,narrow-ranged,24,191,6.96,LC,183,6.63,LC,93,2.88,LC
sp2648,Cystacanthus affinis,wide-ranged,138,180,0.3,LC,268,0.94,LC,307,1.22,LC
sp2649,Cystacanthus paniculatus,wide-ranged,1111,959,-0.14,NT,899,-0.19,NT,918,-0.17,NT
sp2650,Cystacanthus yangtsekiangensis,wide-ranged,65,114,0.75,LC,91,0.4,LC,69,0.06,LC
sp2651,Cystacanthus yunnanensis,wide-ranged,685,798,0.16,LC,840,0.23,LC,852,0.24,LC
sp2652,Dacrycarpus imbricatus var. patulus,wide-ranged,122,187,0.53,LC,197,0.61,LC,327,1.68,LC
sp2653,Dacrydium pectinatum,wide-ranged,40,24,-0.4,VU,27,-0.33,VU,35,-0.13,NT
sp2654,Dalbergia assamica,wide-ranged,764,878,0.15,LC,815,0.07,LC,719,-0.06,NT
sp2655,Dalbergia balansae,wide-ranged,2712,2631,-0.03,NT,2525,-0.07,NT,2706,0,NT
sp2656,Dalbergia benthami,wide-ranged,1512,1028,-0.32,VU,942,-0.38,VU,1373,-0.09,NT
sp2657,Dalbergia burmanica,wide-ranged,277,381,0.38,LC,380,0.37,LC,267,-0.04,NT
sp2658,Dalbergia candenatensis,wide-ranged,649,485,-0.25,NT,480,-0.26,NT,971,0.5,LC
sp2659,Dalbergia cultrata,wide-ranged,226,301,0.33,LC,301,0.33,LC,217,-0.04,NT
sp2660,Dalbergia dyeriana,wide-ranged,1965,1325,-0.33,VU,1094,-0.44,VU,839,-0.57,EN
