code,name,Type,Qin
sp661,Ardisia obtusa,wide-ranged,NT
sp662,Ardisia olivacea,wide-ranged,LC
sp663,Ardisia omissa,wide-ranged,LC
sp664,Ardisia ordinata,wide-ranged,VU
sp665,Ardisia perreticulata,wide-ranged,LC
sp667,Ardisia purpureovillosa,wide-ranged,LC
sp668,Ardisia pusilla,wide-ranged,LC
sp669,Ardisia quinquegona,wide-ranged,LC
sp671,Ardisia replicata,wide-ranged,VU
sp673,Ardisia scalarinervis,wide-ranged,LC
sp674,Ardisia shweliensis,wide-ranged,LC
sp675,Ardisia sieboldii,wide-ranged,LC
sp676,Ardisia sinoaustralis,wide-ranged,DD
sp677,Ardisia thyrsiflora,wide-ranged,LC
sp679,Ardisia villosa,wide-ranged,LC
sp680,Ardisia virens,wide-ranged,LC
sp682,Areca catechu,wide-ranged,DD
sp683,Areca triandra,wide-ranged,LC
sp684,Arenga caudata,wide-ranged,LC
sp685,Arenga micrantha,wide-ranged,LC
sp686,Arenga westerhoutii,wide-ranged,LC
sp687,Argyreia acuta,wide-ranged,NT
sp689,Argyreia capitiformis,wide-ranged,LC
sp693,Argyreia fulvocymosa,wide-ranged,VU
sp694,Argyreia henryi,wide-ranged,LC
sp695,Argyreia henryi var. hypochrysa,wide-ranged,DD
sp698,Argyreia mastersii,wide-ranged,LC
sp700,Argyreia mollis,wide-ranged,LC
sp702,Argyreia osyrensis,wide-ranged,LC
sp703,Argyreia osyrensis var. cinerea,wide-ranged,LC
sp705,Argyreia splendens,wide-ranged,VU
sp707,Argyreia velutina,wide-ranged,LC
sp708,Argyreia wallichii,wide-ranged,LC
sp709,Aristolochia championii,wide-ranged,NT
sp710,Aristolochia fangchi,wide-ranged,LC
sp711,Aristolochia fulvicoma,wide-ranged,VU
sp712,Aristolochia griffithii,wide-ranged,LC
sp713,Aristolochia hainanensis,wide-ranged,VU
sp715,Aristolochia kunmingensis,wide-ranged,VU
sp716,Aristolochia kwangsiensis,wide-ranged,LC
sp717,Aristolochia manshuriensis,wide-ranged,NT
sp718,Aristolochia ovatifolia,wide-ranged,NT
sp719,Aristolochia petelotii,wide-ranged,NT
sp720,Aristolochia saccata,wide-ranged,LC
sp721,Aristolochia scytophylla,wide-ranged,EN
sp722,Aristolochia thwaitesii,wide-ranged,VU
sp723,Aristolochia transsecta,wide-ranged,DD
sp724,Aristolochia versicolor,wide-ranged,NT
sp725,Armeniaca holosericea,wide-ranged,LC
sp726,Armeniaca mandshurica,wide-ranged,LC
sp727,Armeniaca mume,wide-ranged,LC
sp728,Armeniaca sibirica,wide-ranged,LC
sp729,Armeniaca vulgaris,wide-ranged,LC
sp730,Armeniaca vulgaris var. ansu,wide-ranged,NT
sp731,Artabotrys fragrans,wide-ranged,NT
sp732,Artabotrys hainanensis,wide-ranged,LC
sp733,Artabotrys hongkongensis,wide-ranged,LC
sp735,Artabotrys pilosus,wide-ranged,DD
sp738,Artemisia campestris,wide-ranged,LC
sp739,Artemisia halodendron,wide-ranged,LC
sp740,Artemisia klementzae,wide-ranged,LC
sp741,Artemisia prattii,wide-ranged,LC
sp742,Artemisia songarica,wide-ranged,LC
sp743,Artemisia sphaerocephala,wide-ranged,LC
sp744,Artemisia waltonii,wide-ranged,LC
sp745,Artemisia wudanica,wide-ranged,LC
sp746,Artemisia xerophytica,wide-ranged,LC
sp747,Artocarpus chama,wide-ranged,LC
sp748,Artocarpus hypargyreus,wide-ranged,EN
sp749,Artocarpus lakoocha,wide-ranged,VU
sp753,Artocarpus petelotii,wide-ranged,LC
sp754,Artocarpus pithecogallus,wide-ranged,EN
sp755,Artocarpus styracifolius,wide-ranged,LC
sp756,Artocarpus tonkinensis,wide-ranged,LC
sp759,Arundinaria fargesii,wide-ranged,LC
sp760,Arytera littoralis,wide-ranged,LC
sp761,Aspidocarya uvifera,wide-ranged,LC
sp762,Aspidopterys esquirolii,wide-ranged,VU
sp763,Aspidopterys floribunda,wide-ranged,LC
sp764,Aspidopterys glabriuscula,wide-ranged,LC
sp765,Aspidopterys henryi,wide-ranged,LC
sp766,Aspidopterys nutans,wide-ranged,LC
sp767,Aspidopterys obcordata,wide-ranged,LC
sp768,Aspidopterys obcordata var. hainanensis,wide-ranged,LC
sp769,Aster albescens,wide-ranged,DD
sp771,Aster albescens var. glandulosus,wide-ranged,LC
sp772,Aster albescens var. gracilior,wide-ranged,DD
sp773,Aster albescens var. levissimus,wide-ranged,LC
sp774,Aster albescens var. limprichtii,wide-ranged,LC
sp775,Aster albescens var. megaphyllus,wide-ranged,DD
sp776,Aster albescens var. pilosus,wide-ranged,DD
sp777,Aster albescens var. rugosus,wide-ranged,DD
sp778,Aster albescens var. salignus,wide-ranged,DD
sp779,Aster argyropholis var. niveus,wide-ranged,LC
sp781,Aster fulgidulus,wide-ranged,DD
sp782,Aster hersileoides,wide-ranged,LC
sp783,Aster hypoleucus,wide-ranged,DD
sp784,Aster lavandulifolius,wide-ranged,DD
sp786,Astragalus arbuscula,wide-ranged,LC
sp787,Astragalus dendroides,wide-ranged,LC
sp788,Astragalus henryi,wide-ranged,VU
sp789,Astronia ferruginea,wide-ranged,DD
sp790,Atalantia buxifolia,wide-ranged,LC
sp791,Atalantia dasycarpa,wide-ranged,LC
sp794,Atalantia henryi,wide-ranged,LC
sp796,Atraphaxis bracteata,wide-ranged,LC
sp797,Atraphaxis canescens,wide-ranged,LC
sp798,Atraphaxis compacta,wide-ranged,LC
sp799,Atraphaxis decipiens,wide-ranged,LC
sp800,Atraphaxis frutescens,wide-ranged,LC
sp801,Atraphaxis irtyschensis,wide-ranged,VU
sp802,Atraphaxis laetevirens,wide-ranged,LC
sp803,Atraphaxis manshurica,wide-ranged,LC
sp804,Atraphaxis pungens,wide-ranged,LC
sp805,Atraphaxis spinosa,wide-ranged,LC
sp806,Atraphaxis virgata,wide-ranged,LC
sp807,Atriplex maximowicziana,wide-ranged,EN
sp808,Aucuba albopunctifolia,wide-ranged,LC
sp810,Aucuba chinensis,wide-ranged,VU
sp812,Aucuba chlorascens,wide-ranged,LC
sp814,Aucuba eriobotryifolia,wide-ranged,EN
sp815,Aucuba filicauda,wide-ranged,LC
sp816,Aucuba filicauda var. pauciflora,wide-ranged,LC
sp817,Aucuba himalaica,wide-ranged,LC
sp818,Aucuba himalaica var. dolichophylla,wide-ranged,LC
sp819,Aucuba himalaica var. oblanceolata,wide-ranged,LC
sp820,Aucuba himalaica var. pilossima,wide-ranged,LC
sp821,Aucuba japonica,wide-ranged,LC
sp822,Avicennia marina,wide-ranged,LC
sp824,Baccaurea ramiflora,wide-ranged,LC
sp825,Baeckea frutescens,wide-ranged,LC
sp826,Balakata baccata,wide-ranged,LC
sp827,Baliospermum bilobatum,wide-ranged,LC
sp828,Baliospermum calycinum,wide-ranged,LC
sp829,Bambusa albolineata,wide-ranged,LC
sp831,Bambusa angustissima,wide-ranged,DD
sp832,Bambusa basihirsuta,wide-ranged,DD
sp833,Bambusa beecheyana,wide-ranged,DD
sp834,Bambusa beecheyana var. pubescens,wide-ranged,DD
sp835,Bambusa boniopsis,wide-ranged,DD
sp837,Bambusa cerosissima,wide-ranged,DD
sp839,Bambusa corniculata,wide-ranged,LC
sp842,Bambusa duriuscula,wide-ranged,DD
sp843,Bambusa emeiensis,wide-ranged,LC
sp844,Bambusa flexuosa,wide-ranged,DD
sp845,Bambusa funghomii,wide-ranged,DD
sp846,Bambusa gibba,wide-ranged,LC
sp847,Bambusa gibboides,wide-ranged,DD
sp854,Bambusa lapidea,wide-ranged,LC
sp860,Bambusa odashimae,wide-ranged,LC
sp861,Bambusa pallida,wide-ranged,DD
sp863,Bambusa pervariabilis,wide-ranged,LC
sp868,Bambusa remotiflora,wide-ranged,LC
sp869,Bambusa rutila,wide-ranged,DD
sp870,Bambusa sinospinosa,wide-ranged,LC
sp871,Bambusa stenoaurita,wide-ranged,DD
sp874,Bambusa tulda,wide-ranged,DD
sp877,Barleria cristata,wide-ranged,LC
sp879,Barleria prionitis,wide-ranged,LC
sp881,Barringtonia asiatica,wide-ranged,LC
sp882,Barringtonia fusicarpa,wide-ranged,VU
sp883,Barringtonia racemosa,wide-ranged,EN
sp884,Barthea barthei,wide-ranged,LC
sp886,Bauhinia acuminata,wide-ranged,DD
sp887,Bauhinia apertilobata,wide-ranged,NT
sp888,Bauhinia aurea,wide-ranged,LC
sp889,Bauhinia bohniana,wide-ranged,NT
sp890,Bauhinia brachycarpa,wide-ranged,LC
sp891,Bauhinia calciphila,wide-ranged,LC
sp892,Bauhinia carcinophylla,wide-ranged,NT
sp895,Bauhinia championii,wide-ranged,LC
sp897,Bauhinia comosa,wide-ranged,LC
sp898,Bauhinia corymbosa,wide-ranged,LC
sp900,Bauhinia delavayi,wide-ranged,LC
sp901,Bauhinia didyma,wide-ranged,NT
sp902,Bauhinia erythropoda,wide-ranged,LC
sp903,Bauhinia glauca,wide-ranged,LC
sp904,Bauhinia glauca ssp. tenuiflora,wide-ranged,LC
sp905,Bauhinia hainanensis,wide-ranged,NT
sp908,Bauhinia hypoglauca,wide-ranged,NT
sp909,Bauhinia japonica,wide-ranged,LC
sp910,Bauhinia khasiana,wide-ranged,LC
sp911,Bauhinia nervosa,wide-ranged,LC
sp912,Bauhinia ornata,wide-ranged,LC
sp913,Bauhinia ornata var. kerrii,wide-ranged,LC
sp914,Bauhinia ovatifolia,wide-ranged,DD
sp915,Bauhinia paucinervata,wide-ranged,DD
sp916,Bauhinia purpurea,wide-ranged,LC
sp917,Bauhinia pyrrhoclada,wide-ranged,LC
sp918,Bauhinia quinnanensis,wide-ranged,NT
sp922,Bauhinia touranensis,wide-ranged,LC
sp923,Bauhinia variegata,wide-ranged,LC
sp924,Bauhinia variegata var. candida,wide-ranged,LC
sp925,Bauhinia venustula,wide-ranged,DD
sp926,Bauhinia viridescens,wide-ranged,LC
sp928,Bauhinia yunnanensis,wide-ranged,LC
sp929,Beaumontia brevituba,wide-ranged,LC
sp930,Beaumontia khasiana,wide-ranged,VU
sp931,Beaumontia murtonii,wide-ranged,LC
sp932,Beaumontia pitardii,wide-ranged,VU
sp933,Beccarinda erythrotricha,wide-ranged,NT
sp934,Beilschmiedia appendiculata,wide-ranged,LC
sp935,Beilschmiedia brachythyrsa,wide-ranged,NT
sp936,Beilschmiedia brevipaniculata,wide-ranged,VU
sp938,Beilschmiedia delicata,wide-ranged,LC
sp939,Beilschmiedia erythrophloia,wide-ranged,LC
sp940,Beilschmiedia fasciata,wide-ranged,VU
sp941,Beilschmiedia fordii,wide-ranged,LC
sp942,Beilschmiedia furfuracea,wide-ranged,EN
sp943,Beilschmiedia glauca,wide-ranged,LC
sp946,Beilschmiedia intermedia,wide-ranged,LC
sp947,Beilschmiedia kweichowensis,wide-ranged,LC
sp948,Beilschmiedia laevis,wide-ranged,LC
sp949,Beilschmiedia linocieroides,wide-ranged,NT
sp952,Beilschmiedia muricata,wide-ranged,NT
sp957,Beilschmiedia percoriacea,wide-ranged,LC
sp958,Beilschmiedia percoriacea var. ciliata,wide-ranged,NT
sp959,Beilschmiedia pergamentacea,wide-ranged,LC
sp960,Beilschmiedia purpurascens,wide-ranged,NT
sp961,Beilschmiedia robusta,wide-ranged,LC
sp962,Beilschmiedia roxburghiana,wide-ranged,DD
sp963,Beilschmiedia rufohirtella,wide-ranged,NT
sp964,Beilschmiedia shangsiensis,wide-ranged,CR
sp965,Beilschmiedia tsangii,wide-ranged,LC
sp967,Beilschmiedia wangii,wide-ranged,LC
sp968,Beilschmiedia yunnanensis,wide-ranged,LC
sp969,Bennettiodendron leprosipes,wide-ranged,LC
sp970,Berberis aemulans,wide-ranged,LC
sp971,Berberis aggregata,wide-ranged,LC
sp972,Berberis agricola,wide-ranged,DD
sp974,Berberis amoena,wide-ranged,LC
sp975,Berberis amurensis,wide-ranged,LC
sp976,Berberis angulosa,wide-ranged,DD
sp978,Berberis asmyana,wide-ranged,LC
sp979,Berberis atrocarpa,wide-ranged,LC
sp981,Berberis bergmanniae,wide-ranged,LC
sp982,Berberis bicolor,wide-ranged,DD
sp983,Berberis brachypoda,wide-ranged,LC
sp984,Berberis calcipratorum,wide-ranged,DD
sp986,Berberis candidula,wide-ranged,LC
sp987,Berberis centiflora,wide-ranged,LC
sp988,Berberis chingii,wide-ranged,LC
sp989,Berberis circumserrata,wide-ranged,LC
sp990,Berberis concolor,wide-ranged,DD
sp991,Berberis crassilimba,wide-ranged,LC
sp993,Berberis dasystachya,wide-ranged,LC
sp994,Berberis davidii,wide-ranged,DD
sp995,Berberis deinacantha,wide-ranged,LC
sp997,Berberis diaphana,wide-ranged,LC
sp998,Berberis dictyoneura,wide-ranged,LC
sp999,Berberis dictyophylla,wide-ranged,LC
sp1000,Berberis dictyophylla var. epruinosa,wide-ranged,LC
sp1001,Berberis dielsiana,wide-ranged,LC
sp1002,Berberis dubia,wide-ranged,LC
sp1003,Berberis dumicola,wide-ranged,DD
sp1004,Berberis erythroclada,wide-ranged,LC
sp1005,Berberis fallaciosa,wide-ranged,LC
sp1006,Berberis fallax,wide-ranged,LC
sp1007,Berberis francisci-ferdinandi,wide-ranged,LC
sp1009,Berberis gagnepainii,wide-ranged,LC
sp1010,Berberis gilgiana,wide-ranged,LC
sp1011,Berberis griffithiana,wide-ranged,VU
sp1012,Berberis griffithiana var. pallida,wide-ranged,DD
sp1014,Berberis gyalaica,wide-ranged,LC
sp1016,Berberis hemsleyana,wide-ranged,LC
sp1017,Berberis henryana,wide-ranged,LC
sp1018,Berberis heteropoda,wide-ranged,DD
sp1019,Berberis hobsonii,wide-ranged,DD
sp1020,Berberis holocraspedon,wide-ranged,LC
sp1022,Berberis humidoumbrosa,wide-ranged,DD
sp1023,Berberis impedita,wide-ranged,DD
sp1024,Berberis insignis ssp. incrassata,wide-ranged,LC
sp1025,Berberis insolita,wide-ranged,LC
sp1026,Berberis integerrima,wide-ranged,LC
sp1027,Berberis jamesiana,wide-ranged,LC
sp1029,Berberis johannis,wide-ranged,DD
sp1030,Berberis julianae,wide-ranged,LC
sp1031,Berberis kawakamii,wide-ranged,VU
sp1032,Berberis kongboensis,wide-ranged,DD
sp1033,Berberis lecomtei,wide-ranged,LC
sp1034,Berberis lempergiana,wide-ranged,LC
sp1035,Berberis lepidifolia,wide-ranged,LC
sp1036,Berberis leptoclada,wide-ranged,LC
sp1037,Berberis levis,wide-ranged,DD
sp1038,Berberis lijiangensis,wide-ranged,LC
sp1039,Berberis lubrica,wide-ranged,DD
sp1041,Berberis mekongensis,wide-ranged,LC
sp1043,Berberis minutiflora,wide-ranged,DD
sp1045,Berberis mouillacana,wide-ranged,LC
sp1047,Berberis multiserrata,wide-ranged,DD
sp1050,Berberis oblanceifolia,wide-ranged,LC
sp1051,Berberis pallens,wide-ranged,DD
sp1052,Berberis papillifera,wide-ranged,LC
sp1053,Berberis paraspecta,wide-ranged,DD
sp1054,Berberis phanera,wide-ranged,LC
sp1055,Berberis platyphylla,wide-ranged,LC
sp1056,Berberis poiretii,wide-ranged,LC
sp1057,Berberis polyantha,wide-ranged,LC
sp1058,Berberis potaninii,wide-ranged,LC
sp1060,Berberis pruinosa,wide-ranged,LC
sp1062,Berberis pulangensis,wide-ranged,LC
sp1063,Berberis purdomii,wide-ranged,LC
sp1065,Berberis racemulosa,wide-ranged,LC
sp1067,Berberis salicaria,wide-ranged,LC
sp1068,Berberis sanguinea,wide-ranged,LC
sp1069,Berberis sargentiana,wide-ranged,LC
sp1070,Berberis sherriffii,wide-ranged,LC
sp1071,Berberis sibirica,wide-ranged,LC
sp1073,Berberis silva-taroucana,wide-ranged,LC
sp1074,Berberis silvicola,wide-ranged,DD
sp1075,Berberis soulieana,wide-ranged,LC
sp1076,Berberis subacuminata,wide-ranged,LC
sp1077,Berberis sublevis,wide-ranged,LC
sp1078,Berberis taliensis,wide-ranged,LC
sp1079,Berberis taronensis,wide-ranged,LC
sp1080,Berberis taylorii,wide-ranged,LC
sp1081,Berberis tenuipedicellata,wide-ranged,DD
sp1083,Berberis tomentulosa,wide-ranged,DD
sp1084,Berberis triacanthophora,wide-ranged,LC
sp1085,Berberis tsarica,wide-ranged,DD
sp1086,Berberis tsarongensis,wide-ranged,DD
sp1087,Berberis ulicina,wide-ranged,LC
sp1088,Berberis umbratica,wide-ranged,DD
sp1089,Berberis veitchii,wide-ranged,LC
sp1090,Berberis vernae,wide-ranged,LC
sp1091,Berberis vernalis,wide-ranged,DD
sp1092,Berberis virgetorum,wide-ranged,LC
sp1093,Berberis wangii,wide-ranged,LC
sp1094,Berberis xanthophlaea,wide-ranged,DD
sp1095,Berberis yunnanensis,wide-ranged,LC
sp1097,Berchemia annamensis,wide-ranged,LC
sp1098,Berchemia barbigera,wide-ranged,EN
sp1100,Berchemia edgeworthii,wide-ranged,NT
sp1101,Berchemia flavescens,wide-ranged,LC
sp1102,Berchemia floribunda,wide-ranged,LC
sp1103,Berchemia floribunda var. oblongifolia,wide-ranged,LC
sp1104,Berchemia hirtella,wide-ranged,LC
sp1106,Berchemia hispida,wide-ranged,LC
sp1107,Berchemia hispida var. glabrata,wide-ranged,LC
sp1108,Berchemia huana,wide-ranged,LC
sp1110,Berchemia kulingensis,wide-ranged,LC
sp1111,Berchemia lineata,wide-ranged,LC
sp1112,Berchemia longipedicellata,wide-ranged,NT
sp1113,Berchemia omeiensis,wide-ranged,LC
sp1114,Berchemia polyphylla,wide-ranged,LC
sp1115,Berchemia polyphylla var. leioclada,wide-ranged,LC
sp1117,Berchemia sinica,wide-ranged,LC
sp1118,Berchemiella wilsonii,wide-ranged,NT
sp1119,Berchemiella wilsonii var. pubipetiolata,wide-ranged,LC
sp1122,Betula albosinensis,wide-ranged,LC
sp1123,Betula alnoides,wide-ranged,LC
sp1124,Betula austrosinensis,wide-ranged,LC
sp1125,Betula calcicola,wide-ranged,LC
sp1126,Betula chinensis,wide-ranged,LC
sp1127,Betula costata,wide-ranged,LC
sp1128,Betula cylindrostachya,wide-ranged,LC
sp1129,Betula dahurica,wide-ranged,LC
sp1130,Betula delavayi,wide-ranged,LC
sp1131,Betula delavayi var. microstachya,wide-ranged,LC
sp1132,Betula ermanii,wide-ranged,VU
sp1133,Betula ermanii var. macrostrobila,wide-ranged,DD
sp1134,Betula ermanii var. yingkiliensis,wide-ranged,LC
sp1135,Betula fargesii,wide-ranged,LC
sp1136,Betula fruticosa,wide-ranged,LC
sp1137,Betula gmelinii,wide-ranged,LC
sp1139,Betula halophila,wide-ranged,EX
sp1140,Betula humilis,wide-ranged,LC
sp1141,Betula insignis,wide-ranged,LC
sp1143,Betula luminifera,wide-ranged,LC
sp1145,Betula middendorfii,wide-ranged,LC
sp1146,Betula ovalifolia,wide-ranged,LC
sp1147,Betula pendula,wide-ranged,LC
sp1148,Betula platyphylla,wide-ranged,NT
sp1149,Betula potaninii,wide-ranged,LC
sp1150,Betula rotundifolia,wide-ranged,LC
sp1151,Betula schmidtii,wide-ranged,NT
sp1154,Betula utilis,wide-ranged,LC
sp1156,Bischofia javanica,wide-ranged,LC
sp1157,Bischofia polycarpa,wide-ranged,LC
sp1158,Blachia pentzii,wide-ranged,LC
sp1160,Blastus borneensis,wide-ranged,LC
sp1162,Blastus cochinchinensis,wide-ranged,LC
sp1163,Blastus mollissimus,wide-ranged,LC
sp1164,Blastus pauciflorus,wide-ranged,LC
sp1165,Blastus setulosus,wide-ranged,LC
sp1166,Blastus tenuifolius,wide-ranged,NT
sp1168,Blinkworthia convolvuloides,wide-ranged,LC
sp1169,Boehmeria clidemioides,wide-ranged,LC
sp1170,Boehmeria clidemioides var. diffusa,wide-ranged,LC
sp1172,Boehmeria densiflora,wide-ranged,LC
sp1173,Boehmeria dolichostachya,wide-ranged,LC
sp1175,Boehmeria glomerulifera,wide-ranged,LC
sp1176,Boehmeria hamiltoniana,wide-ranged,LC
sp1177,Boehmeria japonica,wide-ranged,LC
sp1178,Boehmeria lanceolata,wide-ranged,LC
sp1180,Boehmeria macrophylla,wide-ranged,LC
sp1182,Boehmeria macrophylla var. scabrella,wide-ranged,LC
sp1183,Boehmeria nivea,wide-ranged,LC
sp1184,Boehmeria nivea var. tenacissima,wide-ranged,LC
sp1185,Boehmeria pilosiuscula,wide-ranged,LC
sp1186,Boehmeria polystachya,wide-ranged,LC
sp1187,Boehmeria siamensis,wide-ranged,LC
sp1188,Boehmeria tomentosa,wide-ranged,LC
sp1189,Boehmeria tricuspis,wide-ranged,LC
sp1190,Boehmeria zollingeriana,wide-ranged,LC
sp1191,Boehmeria zollingeriana var. blinii,wide-ranged,LC
sp1193,Bombax cambodiense,wide-ranged,VU
sp1194,Bombax ceiba,wide-ranged,LC
sp1195,Bombax insigne var. tenebrosum,wide-ranged,LC
sp1199,Bonia saxatilis,wide-ranged,LC
sp1200,Boniodendron minus,wide-ranged,VU
sp1201,Borthwickia trifoliata,wide-ranged,EN
sp1202,Bougainvillea glabra,wide-ranged,LC
sp1203,Bousigonia angustifolia,wide-ranged,LC
sp1204,Bowringia callicarpa,wide-ranged,LC
sp1205,Brachytome hainanensis,wide-ranged,NT
sp1206,Brachytome hirtellata,wide-ranged,DD
sp1207,Brachytome hirtellata var. glabrescens,wide-ranged,NT
sp1208,Brainea insignis,wide-ranged,VU
sp1210,Brandisia discolor,wide-ranged,LC
sp1212,Brandisia hancei,wide-ranged,LC
sp1213,Brandisia kwangsiensis,wide-ranged,LC
sp1214,Brandisia racemosa,wide-ranged,LC
sp1215,Brandisia rosea,wide-ranged,LC
sp1216,Brandisia rosea var. flava,wide-ranged,LC
sp1217,Brandisia swinglei,wide-ranged,LC
sp1219,Brassaiopsis chengkangensis,wide-ranged,LC
sp1220,Brassaiopsis ciliata,wide-ranged,LC
sp1221,Brassaiopsis fatsioides,wide-ranged,LC
sp1222,Brassaiopsis ferruginea,wide-ranged,DD
sp1224,Brassaiopsis glomerulata,wide-ranged,LC
sp1225,Brassaiopsis gracilis,wide-ranged,NT
sp1226,Brassaiopsis hainla,wide-ranged,LC
sp1227,Brassaiopsis hispida,wide-ranged,LC
sp1228,Brassaiopsis kwangsiensis,wide-ranged,LC
sp1229,Brassaiopsis producta,wide-ranged,LC
sp1230,Brassaiopsis quercifolia,wide-ranged,NT
sp1232,Brassaiopsis stellata,wide-ranged,LC
sp1233,Brassaiopsis tripteris,wide-ranged,LC
sp1235,Bredia fordii,wide-ranged,LC
sp1237,Bredia longiloba,wide-ranged,LC
sp1238,Bredia microphylla,wide-ranged,LC
sp1239,Bredia quadrangularis,wide-ranged,LC
sp1240,Bredia sessilifolia,wide-ranged,LC
sp1241,Bredia sinensis,wide-ranged,LC
sp1242,Bretschneidera sinensis,wide-ranged,NT
sp1243,Breynia fruticosa,wide-ranged,LC
sp1244,Breynia retusa,wide-ranged,LC
sp1245,Breynia rostrata,wide-ranged,LC
sp1246,Breynia vitis-idaea,wide-ranged,LC
sp1247,Bridelia affinis,wide-ranged,LC
sp1248,Bridelia balansae,wide-ranged,LC
sp1249,Bridelia glauca,wide-ranged,LC
sp1250,Bridelia stipularis,wide-ranged,LC
sp1251,Bridelia tomentosa,wide-ranged,LC
sp1252,Broussonetia kaempferi var. australis,wide-ranged,LC
sp1253,Broussonetia kazinoki,wide-ranged,LC
sp1255,Broussonetia papyrifera,wide-ranged,LC
sp1256,Brucea javanica,wide-ranged,LC
sp1257,Brucea mollis,wide-ranged,LC
sp1258,Bruinsmia polysperma,wide-ranged,EN
sp1259,Buchanania arborescens,wide-ranged,LC
sp1260,Buchanania latifolia,wide-ranged,LC
sp1261,Buchanania microphylla,wide-ranged,LC
sp1263,Buckleya graebneriana,wide-ranged,LC
sp1264,Buckleya henryi,wide-ranged,LC
sp1265,Buddleja albiflora,wide-ranged,LC
sp1266,Buddleja alternifolia,wide-ranged,LC
sp1267,Buddleja asiatica,wide-ranged,LC
sp1268,Buddleja brachystachya,wide-ranged,LC
sp1269,Buddleja candida,wide-ranged,LC
sp1270,Buddleja colvilei,wide-ranged,VU
sp1271,Buddleja crispa,wide-ranged,LC
sp1273,Buddleja davidii,wide-ranged,LC
sp1274,Buddleja delavayi,wide-ranged,VU
sp1275,Buddleja fallowiana,wide-ranged,LC
sp1276,Buddleja forrestii,wide-ranged,LC
sp1277,Buddleja lindleyana,wide-ranged,LC
sp1278,Buddleja macrostachya,wide-ranged,LC
sp1279,Buddleja myriantha,wide-ranged,LC
sp1280,Buddleja nivea,wide-ranged,LC
sp1281,Buddleja officinalis,wide-ranged,LC
sp1282,Buddleja paniculata,wide-ranged,LC
sp1283,Buddleja yunnanensis,wide-ranged,VU
sp1284,Burretiodendron esquirolii,wide-ranged,VU
sp1286,Butea monosperma,wide-ranged,LC
sp1287,Buxus austroyunnanensis,wide-ranged,EN
sp1289,Buxus harlandii,wide-ranged,LC
